0,1
0,0.0
1,4.123105625617661
2,11.40175425099138
3,15.033296378372908
4,12.727922061357855
5,19.697715603592208
6,26.019223662515376
7,19.72308292331602
8,9.899494936611665
9,14.142135623730951
10,23.769728648009426
11,16.278820596099706
12,6.324555320336759
13,11.180339887498949
14,18.384776310850235
15,6.4031242374328485
16,1.0
17,4.123105625617661
18,4.123105625617661
19,6.4031242374328485
20,25.019992006393608
21,21.587033144922902
22,3.1622776601683795
23,25.079872407968907
24,31.04834939252005
25,5.0
26,39.45883931389772
27,20.0
28,20.09975124224178
29,5.830951894845301
30,1.4142135623730951
31,32.01562118716424
32,23.194827009486403
33,15.033296378372908
34,36.138621999185304
35,24.698178070456937
36,38.8329756778952
37,10.0
38,22.80350850198276
39,13.0
40,14.317821063276353
41,5.656854249492381
42,8.54400374531753
43,19.72308292331602
44,11.180339887498949
45,7.0
46,8.602325267042627
47,13.92838827718412
48,32.01562118716424
49,12.649110640673518
50,16.492422502470642
51,11.045361017187261
52,24.73863375370596
53,25.0
54,17.029386365926403
55,2.23606797749979
56,29.832867780352597
57,15.132745950421556
58,18.973665961010276
59,13.0
60,14.7648230602334
61,17.029386365926403
62,17.46424919657298
63,32.0
64,34.20526275297414
65,24.020824298928627
66,6.708203932499369
67,8.54400374531753
68,27.459060435491963
69,15.231546211727817
70,22.47220505424423
71,23.0
72,14.035668847618199
73,21.587033144922902
74,29.614185789921695
75,13.0
76,4.0
77,7.0710678118654755
78,14.035668847618199
79,9.433981132056603
80,4.0
81,1.0
82,24.020824298928627
83,27.073972741361768
84,19.6468827043885
85,15.0
86,24.0
87,8.54400374531753
88,17.08800749063506
89,3.1622776601683795
90,19.6468827043885
91,12.0
92,26.92582403567252
93,13.038404810405298
94,5.830951894845301
95,10.0
96,1.4142135623730951
97,3.0
98,16.64331697709324
99,6.082762530298219
100,20.09975124224178
101,13.601470508735444
102,19.313207915827967
103,9.055385138137417
104,25.317977802344327
105,21.02379604162864
106,11.40175425099138
107,12.806248474865697
108,36.22154055254967
109,2.23606797749979
110,18.027756377319946
111,4.0
112,34.23448553724738
113,19.235384061671343
114,10.63014581273465
115,22.090722034374522
116,29.410882339705484
117,27.0
118,14.0
119,10.0
120,19.313207915827967
121,8.06225774829855
122,8.0
123,13.0
124,11.180339887498949
125,8.94427190999916
126,21.540659228538015
127,17.08800749063506
128,32.01562118716424
129,8.94427190999916
130,8.06225774829855
131,10.198039027185569
132,4.123105625617661
133,8.06225774829855
134,19.235384061671343
135,15.524174696260024
136,20.024984394500787
137,21.470910553583888
138,13.416407864998739
139,10.44030650891055
140,28.0178514522438
141,9.219544457292887
142,11.40175425099138
143,28.0178514522438
144,19.1049731745428
145,10.770329614269007
146,13.0
147,1.4142135623730951
148,12.041594578792296
149,23.40939982143925
150,12.165525060596439
151,4.123105625617661
152,6.324555320336759
153,1.4142135623730951
154,12.083045973594572
155,21.213203435596427
156,10.44030650891055
157,8.602325267042627
158,13.892443989449804
159,26.68332812825267
160,5.0990195135927845
161,11.704699910719626
162,45.0111097397076
163,14.317821063276353
164,12.0
165,19.4164878389476
166,24.698178070456937
167,15.033296378372908
168,1.0
169,3.0
170,17.204650534085253
171,8.06225774829855
172,16.15549442140351
173,5.0
174,19.235384061671343
175,27.892651361962706
176,21.587033144922902
177,19.1049731745428
178,25.079872407968907
179,34.36568055487916
180,5.0
181,26.076809620810597
182,19.6468827043885
183,7.0
184,4.123105625617661
185,7.0
186,12.206555615733702
187,34.0147027033899
188,29.427877939124322
189,9.219544457292887
190,1.0
191,15.033296378372908
192,7.211102550927978
193,10.04987562112089
194,9.848857801796104
195,32.984845004941285
196,29.274562336608895
197,18.35755975068582
198,25.079872407968907
199,9.486832980505138
200,31.016124838541646
201,14.317821063276353
202,35.12833614050059
203,6.708203932499369
204,27.018512172212592
205,21.587033144922902
206,18.788294228055936
207,7.0710678118654755
208,17.88854381999832
209,4.47213595499958
210,12.165525060596439
211,7.810249675906654
212,8.54400374531753
213,32.2490309931942
214,7.211102550927978
215,27.018512172212592
216,31.78049716414141
217,9.055385138137417
218,12.041594578792296
219,10.04987562112089
220,12.806248474865697
221,28.160255680657446
222,31.32091952673165
223,4.123105625617661
224,37.12142238654117
225,5.0990195135927845
226,14.560219778561036
227,21.37755832643195
228,10.0
229,9.219544457292887
230,22.561028345356956
231,22.0
232,6.324555320336759
233,10.63014581273465
234,19.313207915827967
235,32.7566787083184
236,18.027756377319946
237,16.15549442140351
238,40.44749683231337
239,7.0710678118654755
240,18.867962264113206
241,7.810249675906654
242,27.459060435491963
243,28.0178514522438
244,10.816653826391969
245,10.198039027185569
246,23.0
247,28.071337695236398
248,3.0
249,16.278820596099706
250,33.24154027718932
251,7.0
252,20.615528128088304
253,23.53720459187964
254,31.575306807693888
255,9.848857801796104
256,17.46424919657298
257,1.0
258,16.0312195418814
259,12.165525060596439
260,23.0
261,11.704699910719626
262,25.96150997149434
263,5.0990195135927845
264,17.204650534085253
265,20.024984394500787
266,16.0312195418814
267,15.524174696260024
268,11.40175425099138
269,7.211102550927978
270,18.384776310850235
271,19.6468827043885
272,25.179356624028344
273,4.47213595499958
274,7.0710678118654755
275,27.51363298439521
276,17.029386365926403
277,16.0
278,22.090722034374522
279,34.92849839314596
280,24.186773244895647
281,7.0710678118654755
282,36.49657518178932
283,29.832867780352597
284,10.63014581273465
285,14.317821063276353
286,28.160255680657446
287,29.068883707497267
288,14.866068747318506
289,20.024984394500787
290,25.0
291,4.123105625617661
292,2.23606797749979
293,16.0312195418814
294,5.830951894845301
295,25.317977802344327
296,7.0710678118654755
297,15.033296378372908
298,27.16615541441225
299,5.0990195135927845
300,4.123105625617661
301,12.649110640673518
302,23.769728648009426
303,5.0
304,11.40175425099138
305,15.652475842498529
